,Drug_ID,Drug,Y
3913,TOX25522,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0.0
3914,TOX7390,O=S(=O)(O)c1ccccc1O,0.0
3915,TOX7397,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,0.0
3916,TOX7394,CCC1CCC(CCC(=O)O)C1,0.0
3917,TOX28993,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,0.0
3918,TOX24941,Nc1ccccc1S(=O)(=O)c1ccccc1,0.0
3919,TOX3551,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,0.0
3920,TOX14181,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,0.0
3921,TOX3552,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,1.0
3922,TOX3554,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0.0
3923,TOX3557,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.0
3924,TOX3556,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,0.0
3925,TOX28997,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)OC(C)C,0.0
3926,TOX28996,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,0.0
3927,TOX7021,CCCCOCCOCCOC(C)=O,0.0
3928,TOX24438,O=C1CCCCO1,0.0
3929,TOX24439,CCCCOC(=O)CC#N,0.0
3930,TOX3737,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0.0
3931,TOX3736,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,0.0
3932,TOX3733,CCCC(CCC)C(=O)O,0.0
3933,TOX24430,O=C(Cc1ccccc1)c1ccccc1,0.0
3934,TOX24431,CC(C)(C)NCCO,0.0
3935,TOX21153,C=CC(N)CCC(=O)O,0.0
3936,TOX24435,CCN(CC)CCOC(=O)c1ccc(N)cc1,0.0
3937,TOX24436,CC(=O)C1CCOC1=O,0.0
3938,TOX24437,Nc1cc(N)cc(C(=O)O)c1,0.0
3939,TOX12361,N#CC(Br)(Br)C(N)=O,0.0
3940,TOX12365,N#Cc1c(Cl)cccc1Cl,0.0
3941,TOX141,c1ccc2occc2c1,0.0
3942,TOX142,Nc1nc(N)nc(-c2ccccc2)n1,0.0
3943,TOX143,O=C(O)c1ccccc1,0.0
3944,TOX144,O=C(c1ccccc1)C(O)c1ccccc1,0.0
3945,TOX145,O=C1C=CC(=O)C=C1,0.0
3946,TOX146,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,0.0
3947,TOX147,c1ccc2[nH]nnc2c1,0.0
3948,TOX148,ClC(Cl)(Cl)c1ccccc1,0.0
3949,TOX149,NNC(=O)c1ccccc1,0.0
3950,TOX17250,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,0.0
3951,TOX27104,CCCC/C=C/C=C\C=O,0.0
3952,TOX27106,CC(C)=CCCC(C)CC(=O)O,0.0
3953,TOX27101,CCc1nccnc1CC,0.0
3954,TOX828,COc1ccc(O)cc1,0.0
3955,TOX5892,c1ccc(Nc2cccc3ccccc23)cc1,0.0
3956,TOX21528,N#Cc1ccncc1,0.0
3957,TOX5896,C[C@@H](N)[C@@H](O)c1ccccc1,0.0
3958,TOX21521,NCCCN1CCOCC1,0.0
3959,TOX27102,CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CN,0.0
3960,TOX21524,O=[N+]([O-])c1cc[n+]([O-])cc1,0.0
3961,TOX21527,CC1(C)CC(=O)CC(C)(C)N1,0.0
3962,TOX26986,O=C(O)C(O)C(O)C(=O)O,0.0
3963,TOX6811,Sc1ccccc1,0.0
3964,TOX24532,O=c1c2ccccc2c(=O)c2c1cc(Cl)c1[nH]c3c([nH]c12)c(Cl)cc1c(=O)c2ccccc2c(=O)c13,0.0
3965,TOX26279,COc1ccc2nc(NC(=O)Nc3ccccc3)sc2c1,1.0
3966,TOX26270,CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0
3967,TOX26272,O=C(N/N=C/c1ccccc1O)c1ccncc1,0.0
3968,TOX26273,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0.0
3969,TOX26274,CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,0.0
3970,TOX26275,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1,0.0
3971,TOX26276,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,0.0
3972,TOX26277,O=C(Nc1ncc([N+](=O)[O-])s1)c1cccs1,0.0
3973,TOX12954,CC(C)(O)C(=O)O,0.0
3974,TOX27279,CC[C@@H]1C[C@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)=O)c2cc(C(F)(F)F)ccc2N1C(=O)OC(C)C,0.0
3975,TOX27278,CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc2ccc(F)cc2)cc1,0.0
3976,TOX27276,CNCc1ccc(NC(=O)c2c[nH]c3c2C(=O)CCC3)cc1,0.0
3977,TOX27274,CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1csc(C(F)(F)F)n1,0.0
3978,TOX27272,Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,0.0
3979,TOX27271,Cc1cc(CCN2CCN(c3nsc4ccccc34)CC2)cc2c1NC(=O)CC2(C)C,0.0
3980,TOX27270,O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,0.0
3981,TOX20720,Nc1cc(Cl)c(O)c(Cl)c1,0.0
3982,TOX20721,O=C1CCC(C2CCCCC2)CC1,0.0
3983,TOX20722,OC1CCC(C2CCCCC2)CC1,0.0
3984,TOX20723,O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl,0.0
3985,TOX20725,O=C(O)c1ccc([Hg]Cl)cc1,0.0
3986,TOX20726,Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],0.0
3987,TOX20727,OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,0.0
3988,TOX20728,CCCCOP(=O)(O)OCCCC,0.0
3989,TOX2086,NC(=O)c1ccc([N+](=O)[O-])cc1,0.0
3990,TOX22382,CCCO[Si](OCCC)(OCCC)OCCC,0.0
3991,TOX2578,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,0.0
3992,TOX26858,CCCCCCCCCCCC[n+]1ccc2ccccc2c1,0.0
3993,TOX4710,CCCC(=O)Cl,0.0
3994,TOX1543,CCCCCCCCCl,0.0
3995,TOX1544,Oc1ccccc1Cl,0.0
3996,TOX1545,CC(Cl)C(=O)O,0.0
3997,TOX1546,O=C(O)CCCl,0.0
3998,TOX4715,O=[Cd],0.0
3999,TOX27493,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,0.0
4000,TOX27491,CSc1cnccn1,0.0
4001,TOX27490,C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,0.0
4002,TOX27497,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.0
4003,TOX7258,CC(C)OC=O,0.0
4004,TOX7259,N#Cc1cccc(C#N)c1,0.0
4005,TOX7253,CCOC(=O)/C=C/C(=O)OCC,0.0
4006,TOX7254,CCC(C)COC(C)=O,0.0
4007,TOX21891,c1ccc(Cc2ccccc2)cc1,0.0
4008,TOX28585,C[C@H]1CNCCc2ccc(Cl)cc21,0.0
4009,TOX28586,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,0.0
4010,TOX21892,O=S(=O)(c1ccccc1)c1ccccc1,0.0
4011,TOX24607,CCC(C)OC(=O)c1ccc(O)cc1,0.0
4012,TOX24606,Cc1ccc(NC(=O)N(C)C)cc1NC(=O)N(C)C,0.0
4013,TOX21897,[O-][n+]1ccccc1SSc1cccc[n+]1[O-],0.0
4014,TOX24604,C=COCC1CCC(COC=C)CC1,0.0
4015,TOX24609,N#Cc1c(F)cccc1F,0.0
4016,TOX3947,S=C=S,0.0
4017,TOX28728,Nc1c(NC/C=C\COc2cc(CN3CCCCC3)ccn2)c(=O)c1=O,0.0
4018,TOX28729,CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)n1c(=O)[nH]c3ccccc31)C2,0.0
4019,TOX21091,C1CCc2nnnn2CC1,0.0
4020,TOX28721,CC(C(=O)O)c1ccc(/C=C2\CCCCC2=O)cc1,0.0
4021,TOX28722,CCCCCOc1ccc(C2SC(=O)NC2=O)cc1OCC,0.0
4022,TOX28723,CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,0.0
4023,TOX28724,CCCCCCCCCCCCCCCCCCNC(=O)OC1CCN(C(=O)OC[C@H](COC(=O)N(Cc2cccc[n+]2CC)C(=O)c2ccccc2OC)OC)CC1,0.0
4024,TOX28725,CCOC(=O)c1ccc(OCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)cc1,0.0
4025,TOX21097,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,0.0
4026,TOX28727,Cc1ccc(/C=N/n2c(-c3ccccc3)csc2=S)cc1,0.0
4027,TOX27809,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,0.0
4028,TOX27805,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,0.0
4029,TOX27806,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,0.0
4030,TOX8967,Clc1ccc(C(Cl)(Cl)Cl)cn1,0.0
4031,TOX6251,c1ccc(P(c2ccccc2)c2ccccc2)cc1,0.0
4032,TOX6252,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,0.0
4033,TOX6259,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,0.0
4034,TOX6258,ClCCOP(OCCCl)OCCCl,0.0
4035,TOX5041,CCOC(=O)OCC,0.0
4036,TOX5040,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1,0.0
4037,TOX5045,C=CC(=O)OCCOCCOC(=O)C=C,0.0
4038,TOX5047,CCOCCOCCOCC,0.0
4039,TOX2018,CCOP(=S)(OCC)SCCSCC,0.0
4040,TOX5049,COCCOCCO,0.0
4041,TOX2016,C1CN2CCN1CC2,0.0
4042,TOX2014,COc1ccc(OC)cc1,0.0
4043,TOX2010,CCCCCCCC/C=C\CCCCCCCCO,0.0
4044,TOX9874,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0.0
4045,TOX3930,ClC(Cl)(Cl)Br,0.0
4046,TOX777,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,0.0
4047,TOX771,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.0
4048,TOX779,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0
4049,TOX778,C=C(C)[C@H]1CC=C(C)CC1,0.0
4050,TOX3059,Nc1nc(=O)[nH]cc1F,0.0
4051,TOX3050,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,0.0
4052,TOX3051,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1.0
4053,TOX6661,O=CC1CC=CCC1,0.0
4054,TOX12424,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,0.0
4055,TOX1239,CC1=C(/C=C/C(C)=C/C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,0.0
4056,TOX6664,SCc1ccccc1,0.0
4057,TOX6665,N#Cc1cccnc1,0.0
4058,TOX17706,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
4059,TOX25262,CCC1(CC)C(=O)C=CNC1=O,0.0
4060,TOX4608,O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,0.0
4061,TOX25267,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,0.0
4062,TOX25265,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,0.0
4063,TOX5363,O=C(O)CO,0.0
4064,TOX5364,O=CC=O,0.0
4065,TOX805,CC1CCC(C(C)C)C(O)C1,0.0
4066,TOX552,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,0.0
4067,TOX807,Sc1nc2ccccc2s1,0.0
4068,TOX2420,NCCc1ccc(O)c(O)c1,0.0
4069,TOX557,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,0.0
4070,TOX803,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,1.0
4071,TOX802,Nc1nc(N)nc(N)n1,0.0
4072,TOX2980,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0.0
4073,TOX809,O=S(=O)([O-])CCS,0.0
4074,TOX29091,CCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
4075,TOX26042,CCCCCCCCCCCCSCCOCCO,0.0
4076,TOX26517,N=C(N)n1cccn1,0.0
4077,TOX26516,FC(F)(F)COCC(F)(F)F,0.0
4078,TOX26047,Cc1c(I)c(=O)n(-c2ccccc2)n1C,0.0
4079,TOX26510,CCC(C(N)=O)N1CCCC1=O,0.0
4080,TOX26045,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.0
4081,TOX29099,CC(=O)c1ccc2ccc3ccccc3c2c1,0.0
4082,TOX1236,Nc1ccc(NCCO)c([N+](=O)[O-])c1,0.0
4083,TOX1234,Cc1cc(C)c(S(=O)(=O)[O-])cc1N=Nc1cc(S(=O)(=O)[O-])c2ccccc2c1O,0.0
4084,TOX22602,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC1,0.0
4085,TOX4603,[Be+2],0.0
4086,TOX7829,COCCOCCOCCOCCO,0.0
4087,TOX7537,Cc1cccc(Oc2ccccc2)c1,0.0
4088,TOX7536,CCCCCCCCCCCCCCCCCCCl,0.0
4089,TOX7826,O=C(CC(C(=O)OC1CCCCC1)S(=O)(=O)[O-])OC1CCCCC1,0.0
4090,TOX7823,CC/C(C)=N/O[Si](C)(O/N=C(\C)CC)O/N=C(\C)CC,0.0
4091,TOX7822,CC(C)(C)C(=O)C(Cl)Cl,0.0
4092,TOX14864,CCCOc1nn(C(=O)[N-]S(=O)(=O)c2ccccc2C(=O)OC)c(=O)n1C,0.0
4093,TOX27394,CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O)OC(C)=O,0.0
4094,TOX27395,CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C,0.0
4095,TOX27644,c1ccc2cnccc2c1,0.0
4096,TOX27642,C=CC(C)(CCC=C(C)C)OC=O,0.0
4097,TOX27391,Cc1nc(-c2ccccn2)ncc1C(=O)Nn1cc(C)c2cc(F)ccc21,0.0
4098,TOX27641,CCCCCCCCCCCCOC(C)=O,0.0
4099,TOX27399,CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,0.0
4100,TOX27648,CC(=O)OCCCc1ccccc1,0.0
4101,TOX27649,COc1ccc(COC=O)cc1,0.0
4102,TOX21774,Oc1ccc(Cl)c2c1CCC2,0.0
4103,TOX12389,CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,0.0
4104,TOX21772,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,0.0
4105,TOX21778,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.0
4106,TOX24247,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,0.0
4107,TOX27029,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(C1(F)F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,0.0
4108,TOX3688,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,0.0
4109,TOX27027,CC(C)CC(C)CC(C)CC(C)COC(=O)c1ccccc1C(=O)OCC(C)CC(C)CC(C)CC(C)C,0.0
4110,TOX1477,F[B-](F)(F)F,0.0
4111,TOX2833,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,0.0
4112,TOX26062,C=C(Nc1ccc(OCC)cc1)Nc1ccc(OCC)cc1,0.0
4113,TOX2835,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,0.0
4114,TOX2837,Oc1c(I)cc(Cl)c2cccnc12,0.0
4115,TOX2839,CC(C)/N=c1/cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0.0
4116,TOX24754,C=CCOC(=O)CCCCCC,0.0
4117,TOX21985,O=C(Nc1cccc(C(F)(F)F)c1)c1cc(Br)cc(Br)c1O,0.0
4118,TOX25695,COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC,0.0
4119,TOX9707,O=S(=O)(Cl)Cl,0.0
4120,TOX1289,C=C(Cl)CSC(=S)N(CC)CC,0.0
4121,TOX1288,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.0
4122,TOX9703,O=S(=O)([O-])[S-],0.0
4123,TOX6060,CC(=O)NS(=O)(=O)c1ccc(N)cc1,0.0
4124,TOX1283,C=C1C(C)(C)[C@@]2(Cl)C(Cl)[C@]1(Cl)C(Cl)(Cl)C2(Cl)Cl,0.0
4125,TOX1282,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,0.0
4126,TOX1287,O=C1CCC(=O)O1,0.0
4127,TOX1286,c1ccc(C2CO2)cc1,0.0
4128,TOX6068,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.0
4129,TOX1284,C=Cc1ccccc1,0.0
4130,TOX5670,Cc1cc(=O)oc2cc(O)ccc12,1.0
4131,TOX5671,C=CC(C)=O,0.0
4132,TOX2958,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,0.0
4133,TOX2959,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],0.0
4134,TOX25899,CCCCCCOc1ccccc1C(N)=O,0.0
4135,TOX25898,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,0.0
4136,TOX25895,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)[O-])[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C,1.0
4137,TOX25897,O=C1C(O)=C(O)C(=O)C(O)=C1O,0.0
4138,TOX25891,CC(N)CCCC(C)(C)O,0.0
4139,TOX25890,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,0.0
4140,TOX25892,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,0.0
4141,TOX2480,CCc1cccc(O)c1,0.0
4142,TOX16684,O=C(c1ccccc1)c1ccc(O)cc1,0.0
4143,TOX2485,Oc1ccc(C(=C(Cl)Cl)c2ccc(O)cc2)cc1,0.0
4144,TOX2489,O=C(O)/C=C/c1ccccc1,0.0
4145,TOX20554,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,1.0
4146,TOX26241,CCCCCCCCCCCCOCCCN,0.0
4147,TOX25492,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O,0.0
4148,TOX26240,COc1ccc(C(=O)CCC(=O)O)c2ccccc12,0.0
4149,TOX28913,O=C(OCCO)c1ccccc1O,0.0
4150,TOX28912,O=C([O-])CC(S[Au])C(=O)[O-],0.0
4151,TOX28911,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,1.0
4152,TOX28910,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,0.0
4153,TOX28917,CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1,0.0
4154,TOX28919,CCCC1([C@H](O)C/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC)CCC1,0.0
4155,TOX28918,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.0
4156,TOX25094,C1CNCCN1.C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,0.0
4157,TOX2659,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,0.0
4158,TOX25091,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,0.0
4159,TOX25090,OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,0.0
4160,TOX25093,O=C(O)CCc1nc2ccccc2[nH]1,0.0
4161,TOX26714,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0.0
4162,TOX1482,CC(C)=O,0.0
4163,TOX3533,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,0.0
4164,TOX3536,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.0
4165,TOX1027,O=NN(CCO)CCO,0.0
4166,TOX1026,CCCCN(CCCC)N=O,0.0
4167,TOX1757,C#CC1(O)CCCCC1,0.0
4168,TOX4504,Nc1cccc2c(O)nnc(O)c12,0.0
4169,TOX1751,OCC(F)(F)F,0.0
4170,TOX1022,CC(=O)CN(CC(C)=O)N=O,0.0
4171,TOX1752,CC(=O)C(C)(C)C,0.0
4172,TOX21851,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,0.0
4173,TOX1759,CC(C)CO,0.0
4174,TOX1758,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,0.0
4175,TOX4509,Nc1nc(CC(=O)O)cs1,0.0
4176,TOX4508,Nc1nccs1,0.0
4177,TOX2227,CN(C)CCCCl,0.0
4178,TOX2220,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,0.0
4179,TOX28811,COc1cc(C[C@H](C)N)c(OC)cc1C,0.0
4180,TOX15708,Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C,0.0
4181,TOX21178,[N-]=[N+]=C1C=Cc2c(cccc2S(=O)(=O)[O-])C1=O,0.0
4182,TOX24414,Nc1cc(C(=O)O)ccc1Cl,0.0
4183,TOX3286,COc1ccccc1OCC(O)COC(N)=O,0.0
4184,TOX3281,CC(=O)N=c1sc(S(N)(=O)=O)nn1C,0.0
4185,TOX3280,CCC1(CC)C(=O)NC(=O)N(C)C1=O,0.0
4186,TOX3283,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.0
4187,TOX24411,CN1C(C)(C)CC(O)CC1(C)C,0.0
4188,TOX12309,CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,0.0
4189,TOX12303,CCCC/C=C\CCCCCCCCCC=O,0.0
4190,TOX15305,CCCC/C=C/CCCCO,0.0
4191,TOX128,CCC1(CC)C(=O)N=C([O-])NC1=O,0.0
4192,TOX129,O=C1CC(=O)NC(=O)N1,0.0
4193,TOX122,COP(=S)(OC)SCn1nnc2ccccc2c1=O,0.0
4194,TOX123,c1ccc(N=Nc2ccccc2)cc1,0.0
4195,TOX120,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,0.0
4196,TOX121,[N-]=[N+]=[N-],0.0
4197,TOX127,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,0.0
4198,TOX21188,C/C(=C\c1ccccc1)[N+](=O)[O-],0.0
4199,TOX24354,CCCCN(CCO)CCO,0.0
4200,TOX21185,N#CCc1ccc(Cl)cc1Cl,0.0
4201,TOX21184,C=C1CC[C@H]2C[C@@H]1C2(C)C,0.0
4202,TOX24353,CCOC(=O)Cc1ccccc1,0.0
4203,TOX21547,Cc1cc(O)c(C(C)C)cc1Cl,0.0
4204,TOX21545,O=c1[nH]c2ccc(Cl)cc2o1,0.0
4205,TOX28671,CC1CC(=O)NN=C1c1ccc(NCC(C)(C)NCC(O)COc2cc(Cl)ccc2C#N)cc1,0.0
4206,TOX21541,CC(C)CCC(=O)CCC(C)C,0.0
4207,TOX5873,O=C(O)COc1ccccc1,0.0
4208,TOX29393,O=C1CCN(c2ccccc2)N1,0.0
4209,TOX29390,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,0.0
4210,TOX25699,C#CCOc1ccc2c(C)cc(=O)oc2c1,1.0
4211,TOX26891,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,0.0
4212,TOX17750,CC/C=C\CCOC(=O)c1ccccc1O,0.0
4213,TOX6830,CC(C)(O)CCC(C)(C)O,0.0
4214,TOX6838,CCCCCCCCCCCCCC(=O)OC(C)C,0.0
4215,TOX16105,CC(=O)OC1CCCCC1C(C)(C)C,0.0
4216,TOX3201,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,0.0
4217,TOX3200,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,0.0
